126,336,425,1,0,69.7818759047619
94,334,292,1,1,66.08293583333334
101,341,705,0,1,66.26934750000001
113,353,1361,2,0,67.09887941666668
121,361,102,1,0,67.76996141666667
111,351,1249,2,0,66.87518541666667
104,344,851,1,1,66.63285025
113,353,1376,2,1,66.13885933333333
164,374,2599,0,0,62.272148761904766
199,409,1160,2,0,68.4716681904762
165,375,2674,1,1,68.2373220952381
136,376,2710,1,1,67.29461166666667
141,381,1270,0,1,67.59287033333334
142,382,3071,1,0,68.22667
181,391,74,2,0,68.43971190476191
186,396,2140,2,0,66.46907428571429
161,401,4110,1,0,67.69539675
167,407,2751,1,1,67.13616175
169,409,2867,0,0,68.72066091666667
164,374,2586,2,1,69.08948971428572
154,394,278,1,0,68.18006708333334
166,406,2716,1,0,68.12414358333334
168,408,1133,0,1,67.12684116666667
130,370,625,1,1,67.57422916666667
147,387,1609,1,1,67.96569366666667
123,393,1979,1,0,66.18856911111112
164,404,874,0,0,69.14008716666667
166,406,4440,0,0,66.660812
169,409,2888,0,1,67.93773191666668
147,387,1608,1,0,69.0655225
161,401,2404,2,0,68.02161716666667
150,390,36,2,1,67.1641235
153,393,195,1,0,67.49034391666667
129,399,2284,0,0,65.19437355555556
161,401,4119,2,0,67.14548233333333
136,376,1012,1,1,68.81386675
157,397,2152,0,0,66.56760616666666
159,399,592,1,0,67.08023825000001
127,367,2171,1,0,67.17344408333334
143,383,1404,1,1,67.43442041666667
146,386,1541,0,1,67.76064083333334
153,393,3644,1,1,66.69809433333334
137,377,1041,0,1,67.555588
181,391,58,0,0,68.63144961904763
168,408,2822,0,0,66.24138575
169,409,2892,1,1,67.9470525
100,370,5812,2,1,60.52993940740741
158,398,496,0,0,67.90977016666668
176,416,3262,2,1,68.79522558333333
220,430,5810,0,0,69.25992323809524
194,434,2570,0,1,68.30123466666667
200,410,1238,1,1,68.71666638095239
203,413,1366,0,0,67.89645504761906
189,429,2270,0,0,67.53694683333335
173,413,1385,1,0,67.891129
176,416,3278,1,1,68.15210533333334
156,426,3849,2,0,65.20265851851853
202,442,6491,2,0,66.95907066666668
181,421,3579,1,1,67.90044958333334
188,428,2213,2,1,67.35053516666667
200,440,2951,0,1,67.54626741666667
195,435,6078,2,1,66.86586483333333
210,420,5256,0,1,69.14275019047619
184,424,5456,0,1,67.63015266666667
189,429,4004,2,0,67.22004700000001
196,436,4418,2,0,66.75401783333334
187,427,3882,0,1,68.87911083333333
171,411,3013,2,1,68.46900516666668
199,439,1174,2,1,67.79792316666666
250,460,4092,0,1,68.09884485714286
224,464,869,2,0,68.77658441666668
229,439,6360,0,1,68.83383942857144
202,442,1311,0,1,66.85654425
236,446,3280,2,0,67.9923239047619
210,450,3489,1,1,68.2825935
196,436,6175,2,1,67.59287033333334
205,445,4922,0,1,67.18276466666667
219,459,7564,0,1,67.32257341666667
220,460,640,0,1,67.23868816666668
224,464,852,1,0,68.09618183333333
206,446,4989,0,0,67.67675558333333
217,457,5626,2,0,68.21734941666666
251,461,4106,0,0,66.8951580952381
222,462,726,2,1,68.07754066666668
262,472,6499,1,1,66.87385390476192
262,472,8290,0,0,67.91775923809524
210,450,3477,2,0,67.62083208333334
246,456,3808,0,0,61.238895523809525
223,463,5962,0,0,68.04957891666668
231,471,8228,1,0,67.75132025
231,471,1259,0,1,67.35985575000001
238,448,3413,1,1,68.20536580952381
242,452,7114,2,0,68.897752
218,458,503,2,0,67.43442041666667
222,462,4170,0,1,69.0655225
253,463,4266,1,0,68.76992685714286
231,471,1248,1,0,68.2825935
228,468,4544,0,0,67.20140583333334
212,452,3585,1,0,68.16142591666667
243,453,7187,0,0,67.17211257142857
218,458,501,2,0,67.67675558333333
230,470,1240,2,0,69.50358991666667
230,470,4685,2,1,68.9536755
231,471,6446,1,0,66.67013258333334
208,478,6878,1,1,65.08666903703704
269,479,1760,0,0,67.23602514285714
256,466,7949,2,1,69.37709628571429
229,469,8150,2,1,66.24138575
207,477,6780,0,1,66.3045585925926
228,468,1109,0,0,67.8352055
232,472,1333,1,0,66.94975008333334
246,486,5597,2,1,68.16142591666667
225,465,903,2,1,69.16804891666668
235,475,4950,2,0,68.45036400000001
239,479,5194,2,0,69.680681
217,487,7420,0,1,65.50920214814815
247,487,2182,0,1,68.09618183333333
274,484,5452,2,1,67.87515085714286
246,486,2125,1,0,67.443741
254,494,9587,0,1,68.63677566666667
259,499,2880,1,0,68.23599058333335
265,505,10287,0,0,65.95244766666667
266,506,6726,2,1,68.60881391666666
269,509,8737,0,0,67.45306158333334
300,510,10601,1,1,68.78057895238095
274,514,3747,0,0,68.85114908333334
246,516,9117,2,0,66.31284355555556
279,489,9275,0,1,68.30123466666667
252,492,2480,0,0,68.54356983333334
255,495,2665,1,1,69.1773695
256,496,2734,1,1,67.90977016666668
300,510,7020,2,1,67.67276104761906
247,487,7424,2,0,67.21072641666667
253,493,4261,2,1,66.660812
254,494,2566,1,0,67.555588
256,496,2683,2,0,68.65541683333335
234,504,8395,2,1,66.37912325925926
265,505,1487,2,1,66.48372091666667
272,512,3615,0,0,67.11752058333335
277,517,7408,0,0,68.338517
277,517,441,0,1,68.31055525000001
282,492,5935,2,1,68.85514361904762
256,496,2698,0,0,68.18938766666666
257,497,8028,0,0,67.15480291666667
257,497,6206,0,0,69.52223108333334
272,512,172,2,0,68.61813450000001
272,512,3623,1,0,67.98433483333334
265,505,3212,0,1,67.57422916666667
266,506,6763,0,0,67.99365541666667
298,508,6849,0,0,68.97231666666667
274,514,276,0,0,68.55289041666667
248,488,2227,1,1,67.63947325000001
252,492,5914,1,0,67.74199966666667
263,503,8335,0,1,67.65811441666668
264,504,8427,0,1,68.20802883333334
272,512,167,2,0,68.68337858333334
303,513,7159,1,1,68.4929723809524
276,516,410,0,0,68.06822008333333
260,500,8188,1,0,67.31325283333334
265,505,6713,0,0,68.51560808333333
267,507,8603,2,0,67.22004700000001
301,511,5270,0,0,65.3399521904762
275,515,7289,0,0,69.05620191666667
275,515,3790,2,1,68.76726383333335
268,508,8686,2,1,66.75401783333334
270,510,8781,1,1,68.87911083333333
272,512,7095,1,0,68.07754066666668
252,492,9446,0,1,66.70741491666666
282,492,9473,1,0,62.91127447619048
253,493,5956,0,1,68.785905
263,503,3101,0,1,69.16804891666668
276,516,10988,2,1,66.79130016666667
277,517,5653,1,1,67.75132025
258,498,6273,2,1,68.76726383333335
259,499,9911,0,1,67.62083208333334
260,500,2921,1,1,68.9536755
262,502,8325,1,1,67.95637308333333
312,522,7696,0,1,67.36385028571429
280,520,609,2,1,67.71403791666667
311,521,5844,2,1,66.13885933333334
312,522,4212,1,0,68.97231666666667
283,523,11366,1,1,67.28529108333333
278,518,3931,2,1,67.46238216666667
279,519,7519,2,0,67.58354975
285,525,7906,1,1,68.338517
286,526,994,2,1,65.95244766666667
316,526,7958,1,1,68.34384304761905
278,518,520,2,1,66.101577
282,522,7729,1,0,67.49034391666667
282,522,11293,1,0,66.74469725
313,523,7767,1,1,68.63144961904763
285,525,9686,2,1,66.94042950000001
279,519,7548,0,1,67.45306158333334
281,521,4115,2,0,69.37310175
281,521,672,2,1,67.1082
313,523,11378,0,0,68.69536219047619
315,525,7872,1,0,67.61950057142857
287,527,4489,1,1,67.2759705
287,527,9789,1,0,66.54896500000001
259,529,9906,1,0,66.05600970370371
320,530,4686,2,1,68.4823202857143
279,519,7523,1,1,68.72066091666667
279,519,9320,2,0,68.04025833333334
290,530,1225,2,0,68.62745508333334
290,530,8195,0,0,69.4010635
291,531,4725,2,1,67.96569366666667
278,518,7469,0,0,68.86046966666667
286,526,9701,0,1,67.85384666666667
319,529,11742,0,0,68.61014542857143
285,525,909,2,0,67.93773191666668
285,525,7879,0,0,68.9536755
298,538,6857,2,0,68.06822008333333
307,547,9173,0,1,67.85384666666667
294,534,6620,1,1,67.58354975
295,535,4932,0,1,67.22936758333334
300,540,12466,1,0,67.30393225
286,526,4420,2,1,67.39713808333333
325,535,8496,2,0,67.92841133333334
295,535,12135,1,1,66.8285825
298,538,8657,0,1,68.86979025000001
270,540,10575,0,1,65.6749014074074
295,535,12099,0,1,67.23868816666668
300,540,1787,2,1,68.05889950000001
301,541,12490,1,1,67.93773191666668
306,546,2096,2,0,68.20802883333334
307,547,2197,1,1,68.21734941666666
309,549,11171,2,1,67.42509983333333
309,549,11154,0,1,67.86316725
287,527,4472,1,0,68.70201975
296,536,10345,2,1,68.01229658333334
267,537,10420,2,0,65.33521792592593
294,534,1428,2,1,66.68877375000001
302,542,10728,1,1,68.59949333333334
304,544,1989,2,0,68.92571375000001
336,546,12794,2,0,68.55688495238095
334,544,9039,1,1,67.72602152380954
305,545,9046,0,1,66.90314716666667
296,536,12167,0,1,67.70471733333333
299,539,1727,0,0,67.52762625
332,542,8875,2,0,68.20536580952381
303,543,8965,1,1,68.50628750000001
304,544,10874,2,1,68.70201975
335,545,341,2,0,68.76992685714286
293,533,8343,2,1,68.04025833333334
304,544,9019,2,0,68.22667
335,545,351,2,0,67.77928200000001
307,547,2151,1,0,68.04957891666668
293,533,4840,2,1,68.1707465
298,538,1673,2,1,65.53302141666667
302,542,1901,1,0,69.09348425
306,546,10993,2,1,67.71403791666667
307,547,9182,0,1,68.06822008333333
307,547,2179,0,1,68.2825935
345,555,6104,2,0,68.16275742857142
314,554,11427,1,0,68.21734941666666
345,555,9646,1,0,68.14145323809524
314,554,6003,0,1,67.93773191666668
330,570,10600,2,1,67.7233585
334,574,268,1,1,68.65541683333335
345,555,4351,0,0,68.16275742857142
324,564,6619,0,1,67.63015266666667
360,570,10569,0,1,68.34384304761905
331,571,3577,0,0,68.18006708333334
333,573,250,2,0,68.27327291666667
340,550,9375,0,0,68.39710352380953
312,552,13164,0,1,67.66743500000001
314,554,6047,2,0,68.72066091666667
316,556,2695,1,0,67.84452608333334
357,567,10400,1,0,68.57818914285716
329,569,6927,2,0,68.26395233333334
336,576,438,0,1,67.88180841666667
337,577,12871,0,0,67.40645866666667
309,579,12961,1,1,65.33521792592593
311,581,13092,1,0,65.89031044444445
345,555,9659,1,0,61.196287142857145
321,561,13736,2,0,66.79130016666667
326,566,6765,2,0,69.00027841666666
328,568,3398,2,1,68.47832575000001
334,574,10841,1,0,67.46238216666667
284,554,11414,0,0,65.6086217037037
344,554,9602,2,0,68.59949333333334
315,555,9697,1,0,68.07754066666668
316,556,9730,2,1,69.76456625
318,558,9886,1,1,66.85654425
337,577,3903,2,0,67.76996141666667
337,577,492,2,1,68.37579933333333
338,578,14745,1,0,67.90044958333334
341,581,4112,1,0,67.68607616666667
341,581,13101,0,0,67.82588491666667
313,553,9539,1,0,67.78860258333334
314,554,6005,1,1,68.24531116666667
323,563,3095,1,1,68.43172283333334
332,572,7086,0,0,67.1082
335,575,7325,2,0,67.41577925
336,576,12805,2,1,68.40376108333334
337,577,7403,2,1,68.86046966666667
310,580,13039,0,1,65.99801496296297
370,580,11193,2,1,67.82189038095238
341,581,7677,1,0,69.04688133333335
342,582,14967,0,0,68.72066091666667
310,550,5787,2,1,68.52492866666667
313,553,9514,2,0,67.331894
320,560,9984,0,0,67.21072641666667
324,564,3139,1,1,67.80724375000001
329,569,6937,2,0,69.73660450000001
329,569,3429,1,1,68.674058
334,574,7227,2,0,66.6048885
305,575,9065,1,1,66.40397814814816
341,581,13090,1,1,68.42240225
341,581,4109,0,1,68.45036400000001
342,582,13166,2,1,68.70201975
320,560,6425,1,1,66.61420908333334
351,561,10019,0,0,69.01492504761904
356,566,12183,2,1,66.79928923809524
327,567,6838,1,1,68.31055525000001
329,569,14200,0,0,60.82612683333333
364,574,5493,2,0,69.98426571428573
336,576,10975,1,1,68.3944405
343,583,4234,1,0,67.79792316666666
355,595,13974,2,1,68.14278475
356,596,15877,0,1,67.38781750000001
366,606,16466,0,0,67.26664991666668
367,607,9187,1,0,66.72605608333335
367,607,16525,1,1,67.59287033333334
402,612,4191,0,0,68.75927476190476
317,557,11629,1,0,66.13885933333333
324,564,3178,0,0,68.75794325
329,569,10510,0,1,68.75794325
329,569,14210,0,0,66.95907066666668
329,569,12390,1,1,68.42240225
332,572,7120,1,1,67.93773191666668
341,581,7665,1,1,67.82588491666667
343,583,784,2,0,68.785905
345,585,7920,1,0,67.79792316666666
346,586,13401,2,1,67.97501425
353,593,10147,0,0,67.555588
367,607,5609,1,1,68.7299815
370,610,14828,0,1,67.35985575000001
347,557,13420,1,1,61.72889190476191
350,560,9954,2,0,68.58884123809524
334,574,286,1,0,67.03363533333334
336,576,10997,1,0,67.37849691666666
341,581,7655,1,0,68.06822008333333
346,586,4422,0,1,66.72605608333335
346,586,967,1,1,68.53424925
364,604,1987,0,0,68.59949333333334
397,607,2159,1,1,68.09884485714286
371,611,13078,2,0,68.50628750000001
373,613,9502,0,1,67.42509983333333
374,614,2575,0,1,68.81386675
375,615,4373,0,1,68.31055525000001
336,576,403,1,1,68.38511991666668
367,577,11051,0,1,67.53428380952381
337,577,3912,2,1,67.66743500000001
341,581,14895,2,0,66.94042950000001
346,586,4448,0,1,68.68337858333334
346,586,1008,2,0,67.30393225
348,588,8086,1,0,67.87248783333334
355,595,8517,2,1,66.85654425
356,596,1550,0,1,69.15872833333334
390,600,6993,0,0,68.86579571428571
360,600,1819,0,1,66.80062075000001
360,600,48,2,1,68.41308166666667
336,576,436,1,1,68.61813450000001
351,591,13715,0,0,68.42240225
353,593,12004,0,1,68.86979025000001
354,594,13868,2,1,68.19870825000001
355,595,15797,2,0,67.39713808333333
357,597,1642,2,1,68.63677566666667
370,610,2328,2,0,67.87248783333334
371,611,13076,0,0,68.44104341666667
346,586,1009,1,1,68.31055525000001
347,587,11628,0,1,67.86316725
349,589,1182,2,1,67.76064083333334
350,590,13649,2,0,68.35715816666668
380,590,2950,2,0,68.86579571428571
326,596,10336,0,1,65.45949237037037
358,598,5109,2,1,68.98163725
359,599,14202,0,1,68.98163725
360,600,10560,0,1,67.58354975
362,602,12529,0,0,68.37579933333333
362,602,12562,0,1,67.63947325000001
365,605,12755,2,1,67.63015266666667
403,613,4260,2,0,62.65562419047619
366,576,14582,0,0,68.58884123809524
344,584,7816,1,1,67.90977016666668
347,587,4514,0,0,68.80454616666667
348,588,4581,2,0,67.21072641666667
350,590,8170,2,1,68.31055525000001
361,601,12509,1,1,68.60881391666666
362,602,1894,1,0,68.15210533333334
365,605,5535,0,1,68.85114908333334
368,608,14734,0,0,67.69539675
345,585,11521,1,1,67.76064083333334
366,606,14586,0,1,67.45306158333334
399,609,590,2,1,67.88580295238096
374,614,2616,1,0,66.67013258333334
374,614,11438,1,0,64.87126
376,616,2702,1,0,68.64609625
376,616,9718,0,0,68.54356983333334
344,584,7848,0,0,68.114823
345,585,4382,2,1,68.50628750000001
345,585,11505,0,1,68.26395233333334
349,589,8123,0,1,67.60219091666667
354,594,15756,0,0,66.83790308333333
354,594,1454,2,0,67.22936758333334
385,595,8515,1,1,68.78057895238095
358,598,8653,1,1,67.69539675
389,599,12347,2,1,68.002976
390,600,12431,2,1,68.94036038095238
395,605,12750,1,0,68.9084040952381
375,585,11506,0,1,68.78057895238095
346,586,15240,2,0,66.36255333333334
346,586,986,0,1,67.90044958333334
347,587,13447,2,0,68.42240225
359,599,5180,0,1,68.45036400000001
364,604,5448,1,1,67.30393225
395,605,327,1,1,68.92970828571428
397,607,12842,0,0,68.62079752380953
406,616,13375,2,1,68.57818914285716
378,618,13511,1,1,67.43442041666667
381,621,6428,0,0,67.67675558333333
382,622,6521,0,1,66.4930415
382,622,13744,1,1,68.51560808333333
380,620,6411,0,0,67.98433483333334
381,621,1286,1,1,68.12414358333334
380,620,1227,0,1,68.32919641666668
410,620,4658,2,1,67.47037123809524
378,618,4564,2,0,67.87248783333334
380,620,17364,2,0,67.13616175
411,621,10038,1,0,67.38515447619048
382,622,15584,0,1,67.57422916666667
411,621,1260,1,0,60.770203333333335
377,617,6196,0,0,67.15480291666667
413,623,15664,0,1,67.3212419047619
388,628,6886,1,0,68.3944405
389,629,3451,1,0,69.89505441666667
384,624,13909,2,0,67.95637308333333
416,626,14025,1,0,67.71536942857144
387,627,10413,0,0,66.22274458333334
388,628,3393,0,1,66.80062075000001
419,629,14181,0,0,68.96166457142857
394,634,7256,0,1,68.25463175
398,638,7483,1,1,68.04957891666668
398,638,11097,1,0,68.49696691666666
404,644,4323,2,1,67.32257341666667
404,644,15105,1,1,67.49034391666667
406,646,7938,1,1,68.04025833333334
411,651,15541,0,0,67.01499416666667
419,659,8742,0,0,69.82048975000001
421,661,8858,0,1,66.34391216666667
453,663,16316,0,0,68.61014542857143
424,664,5498,2,1,67.73267908333334
385,625,10265,0,1,67.82588491666667
418,628,14136,2,1,67.49167542857143
389,629,3434,2,0,67.86316725
393,633,14438,0,0,68.97231666666667
395,635,16456,2,0,67.29461166666667
399,639,7526,1,0,67.25732933333333
400,640,9336,0,0,67.49966450000001
408,648,11681,2,1,66.25070633333334
411,651,8264,2,0,68.15210533333334
414,654,12083,1,1,68.15210533333334
418,658,8655,0,1,66.95907066666668
420,660,5204,2,0,66.78197958333334
455,665,3753,2,1,69.18535857142858
385,625,13953,0,1,68.04025833333334
388,628,14101,0,1,68.75794325
388,628,10488,0,1,68.01229658333334
422,632,14336,0,0,67.45971914285714
430,640,14881,2,0,69.1534022857143
410,650,19244,2,0,67.19208525
415,655,17668,0,0,68.97231666666667
455,665,3769,2,1,67.72602152380954
415,625,17693,2,0,62.76214514285715
395,635,14538,1,1,67.74199966666667
395,635,16450,1,0,68.81386675
431,641,14896,1,1,68.38645142857143
402,642,2484,2,1,68.16142591666667
402,642,7700,1,0,67.8352055
404,644,879,0,1,67.76064083333334
406,646,7978,2,1,67.91909075
408,648,11697,1,0,68.57153158333334
412,652,11896,0,1,66.772659
444,654,3163,2,0,68.98296876190476
418,658,17883,2,1,68.10550241666667
420,660,17987,0,1,66.81926191666668
422,662,12583,1,1,67.24800875000001
423,663,20111,1,1,67.09887941666668
355,625,15780,2,0,65.8571705925926
394,634,10813,0,1,68.338517
395,635,2078,0,0,68.70201975
404,644,865,0,1,66.81926191666668
405,645,18946,1,0,68.64609625
406,646,17098,0,0,68.02161716666667
407,647,15276,2,1,68.38511991666668
439,649,2856,1,1,68.26927838095239
413,653,4866,0,1,68.35715816666668
417,657,1632,1,0,68.51560808333333
447,657,15880,1,0,69.38774838095239
448,658,6894,1,0,68.35449514285715
419,659,12360,0,0,67.57422916666667
422,662,8911,2,0,67.1641235
424,664,8996,0,1,66.07361525
395,665,18339,0,1,65.77432096296296
415,625,13969,0,1,69.08948971428572
386,626,12195,2,1,66.772659
388,628,6885,1,0,67.29461166666667
391,631,10641,0,1,67.11752058333335
392,632,16241,2,0,67.88180841666667
397,637,11059,0,0,65.78467716666667
432,642,14971,2,0,68.6847100952381
403,643,11355,2,1,68.14278475
403,643,11391,2,1,67.63015266666667
406,646,7940,1,1,68.86979025000001
411,651,8238,1,1,68.50628750000001
414,654,15755,2,1,67.35053516666667
420,660,1788,1,1,66.79130016666667
424,664,16352,0,0,67.62083208333334
385,625,6699,0,1,68.785905
389,629,10544,2,0,68.76726383333335
396,636,3837,0,1,68.1707465
429,639,5726,2,1,70.11209085714286
400,640,11179,0,1,68.03093775
402,642,2481,2,1,67.35985575000001
402,642,7693,1,1,68.74862266666668
406,646,7954,1,1,69.80184858333334
409,649,2852,1,0,67.35985575000001
409,649,6326,2,1,68.31055525000001
439,649,6322,2,1,68.12014904761905
441,651,19319,2,0,68.43971190476191
412,652,1325,2,0,67.25732933333333
414,654,1456,0,0,67.49966450000001
446,656,3263,1,1,67.90710714285714
446,656,3264,1,0,68.32253885714286
419,659,8747,0,0,66.09225641666667
420,660,14255,0,1,67.63015266666667
425,665,9044,0,1,66.52100325
385,625,13911,1,1,67.74199966666667
385,625,1486,1,1,65.98973
393,633,14387,2,0,68.59017275000001
393,633,3696,1,1,67.21072641666667
402,642,11318,0,0,68.3944405
404,644,7826,2,0,68.26395233333334
438,648,6291,2,0,69.85644057142858
409,649,11752,2,0,68.59017275000001
440,650,6377,2,1,69.34514
414,654,15719,1,0,69.65271925
416,656,12185,0,0,67.49966450000001
417,657,12270,1,0,67.39713808333333
448,658,15963,0,1,67.35319819047619
387,627,14084,0,0,68.74862266666668
394,634,18244,1,0,66.97771183333333
394,634,14484,0,1,67.555588
397,637,2187,0,0,68.92571375000001
398,638,7466,2,0,67.67675558333333
398,638,11084,0,1,68.42240225
439,649,6315,1,0,67.1401562857143
399,639,7560,0,0,68.63677566666667
404,644,15095,1,0,67.64879383333333
405,645,11493,2,0,67.95637308333333
441,651,6484,2,1,68.53558076190477
415,655,17689,1,1,67.73267908333334
418,658,8682,0,1,67.95637308333333
419,659,3425,0,0,66.53964441666668
423,663,12631,1,1,66.89382658333334
427,667,18471,2,1,67.7233585
428,668,12926,1,1,67.07091766666667
430,670,635,2,1,68.53424925
432,672,13121,1,1,66.86586483333333
463,673,7788,0,1,63.48648761904762
431,671,14906,0,1,66.02701233333333
432,672,9478,2,1,68.76726383333335
456,666,3812,2,0,68.83383942857144
457,667,2192,0,1,66.74602876190477
430,670,2329,0,0,67.52762625
430,670,18600,1,0,69.14940775
436,676,9734,2,1,67.91909075
437,677,20956,2,1,61.068462000000004
442,682,6526,1,1,66.64217083333334
476,686,8524,1,0,67.75797780952382
450,690,1765,1,1,66.81926191666668
450,690,10580,0,0,67.48102333333334
428,668,523,2,1,67.22004700000001
428,668,16628,1,1,68.01229658333334
429,669,18572,1,0,67.17344408333334
436,676,9708,1,0,69.39174291666667
408,678,19108,2,0,65.84060066666667
445,685,4930,1,0,68.60881391666666
447,687,1589,0,1,66.437118
448,688,21640,0,1,66.67945316666668
449,689,10533,1,0,67.13616175
449,689,1750,1,0,67.91909075
450,690,1772,1,0,68.24531116666667
451,691,19933,2,0,65.78467716666667
455,695,16432,1,0,66.67013258333334
427,667,12820,2,0,68.98163725
429,669,12981,1,0,67.53694683333335
400,670,5790,0,1,65.74946607407408
434,674,2581,0,1,66.64217083333334
435,675,9681,0,1,68.24531116666667
435,675,13309,2,1,67.92841133333334
439,679,9930,0,1,67.69539675
439,679,13603,0,0,67.34121458333334
441,681,4697,1,1,66.86586483333333
442,682,17461,0,1,67.6115115
446,686,17737,1,0,69.0655225
447,687,6795,1,0,67.9470525
449,689,17937,0,1,66.63285025
421,691,16132,0,1,66.41226311111112
452,692,10697,1,1,67.17344408333334
484,694,18265,0,1,67.49167542857143
428,668,9244,1,1,67.59287033333334
428,668,12904,0,1,66.437118
432,672,770,0,1,67.99365541666667
434,674,13261,1,0,67.67675558333333
406,676,18975,0,1,65.23579837037038
437,677,13441,0,1,67.76996141666667
408,678,19096,0,1,65.96487511111111
438,678,2802,1,1,67.18276466666667
440,680,15457,0,1,66.772659
442,682,17512,2,0,67.87248783333334
446,686,21518,1,0,69.14008716666667
449,689,6915,1,1,66.81926191666668
451,691,14313,1,1,66.3811945
457,697,18447,0,0,68.80454616666667
458,698,2208,1,1,67.11752058333335
458,698,3925,0,0,66.83790308333333
460,700,18645,0,0,68.94435491666667
461,701,11254,2,1,66.95907066666668
427,667,5638,1,0,68.03093775
429,669,12987,2,0,67.62083208333334
431,671,9389,1,1,67.47170275
431,671,20587,0,1,66.325271
436,676,17120,1,0,68.35715816666668
436,676,13372,2,1,69.59679575
437,677,20990,0,1,67.49966450000001
469,679,4627,0,1,67.92841133333334
441,681,10043,0,1,66.47440033333334
445,685,13968,0,0,69.69932216666668
448,688,21633,1,1,67.37849691666666
450,690,10584,1,1,66.35323275
456,696,18388,0,0,66.772659
457,697,14649,1,1,65.99905058333334
433,673,792,2,0,68.49696691666666
436,676,13377,1,1,66.63285025
439,679,6354,2,0,67.07091766666667
445,685,15806,0,1,65.99905058333334
446,686,1538,2,0,67.9470525
447,687,1612,1,1,67.19208525
450,690,6966,0,1,64.62892483333334
427,667,16553,1,0,67.58354975
432,672,5882,0,0,67.35053516666667
434,674,6020,1,0,68.77658441666668
468,678,8071,2,1,68.27993047619049
468,678,13527,2,1,62.048454761904765
440,680,15478,0,1,67.84452608333334
475,685,1520,0,1,66.9058101904762
446,686,6732,2,1,69.20533125
448,688,10468,1,1,66.41847683333334
420,690,16124,0,1,65.8571705925926
450,690,14252,1,0,67.84452608333334
453,693,7175,2,1,67.51830566666668
459,699,16704,0,1,67.04295591666667
459,699,2264,2,0,68.22667
490,700,13023,2,1,68.4716681904762
430,670,9360,1,0,66.70741491666666
433,673,13188,2,1,68.47832575000001
434,674,4316,1,1,67.49034391666667
438,678,13499,0,0,68.93503433333333
439,679,6359,1,1,67.28529108333333
439,679,15421,0,0,68.22667
472,682,17473,0,0,67.20406885714286
443,683,1372,1,0,67.331894
476,686,17764,0,1,69.05753342857143
485,695,18302,1,0,68.82318733333334
